episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
89,1,4,1,2,4,4,3,1,1,2,1,4,2,2,0,1,1,1,4,2,2,3,1,1,1,1,1,2,2,1,1,1,1,3,1,2,1,1,1,1,1,1,2,1,1,4,1,4,4,1,2,2,2,2,2,1,1,4,2,1,3,1,3,2,1,1,2,3,2,4,2,3,3,4,1
90,4,3,2,2,4,1,2,1,2,3,3,2,3,2,1,3,1,1,4,1,4,3,2,4,1,3,1,3,1,1,1,1,3,1,3,1,2,1,1,1,1,2,1,1,4,1,1,1,1,3,3,4,1,4,2,1,1,3,1,1,3,1,1,2,3,3,2,1,1,1,1,1,3,3,0
91,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4,1,1,0,0,4,0,2,0,0,0,1,1,1,1,0,4,0,0,1,4,0,0,1,0,1,4,0,0,0,0,4,1,1,2,0,0,1,1,1,1,4,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4
92,1,1,1,1,1,3,4,1,3,3,0,1,1,1,1,0,1,3,3,0,1,3,4,1,2,2,1,1,3,0,3,3,4,2,3,1,1,0,1,3,0,0,1,1,0,1,4,3,2,3,0,3,4,1,1,1,4,3,1,4,3,3,4,3,1,1,1,1,3,2,4,1,3,1,3
93,3,3,3,3,1,1,1,4,1,4,3,1,3,1,3,1,3,4,3,0,2,1,1,3,3,3,1,1,1,3,3,2,1,2,4,3,1,3,3,1,1,1,3,3,0,3,4,3,3,4,2,1,3,1,3,2,1,3,3,3,1,3,2,4,0,3,1,1,3,1,3,4,3,1,3
94,2,1,1,4,1,3,1,2,0,0,1,4,2,1,3,4,1,1,4,4,1,1,3,1,1,0,1,0,0,0,0,4,2,3,4,1,0,1,4,3,3,1,1,4,2,4,3,2,1,1,4,1,1,0,1,4,0,0,0,4,0,1,3,4,4,2,0,1,0,4,0,4,1,1,4
95,3,3,3,3,0,3,3,4,3,3,3,3,4,4,3,4,3,3,3,4,4,4,4,3,4,3,4,2,4,4,3,4,4,4,3,3,4,3,3,3,0,3,3,3,4,4,4,3,4,0,4,0,4,4,2,4,4,4,3,4,3,4,4,4,4,4,4,0,4,3,3,2,3,3,4
96,2,2,1,2,4,2,1,2,4,1,0,4,3,2,1,1,4,4,4,2,2,2,4,1,2,4,2,2,4,1,4,2,2,3,4,2,2,2,3,4,1,1,2,4,1,4,2,1,2,1,1,2,2,4,4,2,2,2,0,2,1,2,4,2,4,4,1,2,1,1,2,2,1,4,2
97,2,4,4,4,4,4,4,4,2,0,3,4,2,2,0,2,0,4,2,3,4,0,0,0,0,2,3,2,1,2,4,4,4,3,0,1,3,4,0,1,3,1,1,2,2,4,1,4,2,0,1,2,4,4,2,0,3,0,4,0,4,0,1,2,0,1,1,4,4,2,2,4,4,0,3
98,2,2,0,2,4,0,0,0,0,1,4,2,2,3,3,0,0,3,4,0,2,1,0,0,2,2,3,3,3,3,2,3,2,0,4,2,4,3,3,4,0,3,0,2,4,1,0,3,2,4,2,4,3,3,3,2,2,4,0,2,0,0,4,2,3,2,3,2,4,2,2,3,1,3,4
99,0,4,0,2,0,2,2,2,1,3,3,1,1,1,1,2,1,1,3,3,4,3,1,1,1,1,1,2,1,3,1,3,1,1,2,2,1,3,2,2,0,1,2,1,2,2,2,3,3,2,2,2,1,1,3,0,1,1,1,1,3,2,2,3,1,2,1,2,3,1,3,2,2,3,2
100,0,1,1,4,4,4,0,0,1,2,1,4,3,0,3,0,3,0,2,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,4,0,2,3,0,3,3,1,0,2,0,1,0,3,2,4,2,0,0,1,0,4,4,3,0,1,0,3,0,4,0,4,0,3,1,2,4,0,3
101,3,3,3,3,2,3,0,3,2,3,3,3,3,0,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,2,3,3,2,3,3,2,3,3,0,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,2
102,2,3,3,1,1,3,0,3,2,0,3,4,3,1,3,3,0,0,2,1,1,2,3,2,1,3,0,1,3,0,0,3,1,2,3,2,3,3,1,3,0,0,3,1,3,1,3,3,3,3,3,3,3,0,3,3,0,4,2,3,1,2,0,3,0,1,3,1,0,1,3,1,3,3,3
103,4,4,4,4,1,0,4,4,4,0,3,3,4,0,4,1,1,2,0,4,1,0,4,4,0,3,4,1,4,0,1,1,4,0,3,3,4,4,0,4,3,1,0,2,4,4,0,4,0,0,4,4,2,1,4,4,4,0,4,4,1,4,4,4,1,4,0,4,1,1,4,1,2,4,4
104,1,4,4,2,0,4,1,2,4,2,1,4,4,4,4,2,4,4,4,4,3,1,2,4,4,4,1,2,2,1,4,4,4,4,1,4,4,0,2,2,4,4,4,1,4,1,2,2,4,1,2,4,2,4,1,4,4,4,4,1,2,1,2,0,3,4,4,1,2,4,1,4,4,1,1
105,2,0,2,2,3,4,1,2,0,1,0,2,2,0,3,1,0,3,0,2,2,0,2,3,2,4,3,2,4,3,0,2,2,0,2,1,0,2,1,3,2,0,1,2,3,3,0,2,0,2,2,1,2,2,4,2,3,2,0,1,2,1,2,1,2,0,4,2,4,1,3,1,2,3,4
106,1,1,1,4,1,1,0,1,0,1,1,2,1,1,1,1,0,1,0,1,1,1,0,1,2,1,1,1,1,1,3,1,0,3,0,0,1,1,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,1,1,4,1,1,3,1,1,1,3,1,1,1,0,1,0,1,0,0,1
107,2,2,0,0,0,0,2,2,2,0,2,2,2,2,2,0,2,0,2,0,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,3,2,0,2,0,2,2,2,2,2,4,2,2,0,2,2,0,2,0,0,0,2,2,0,2,2,2,2,2,2,0,2,0,0,2,2,0,2,0,2
108,3,0,1,2,1,2,2,1,1,2,3,1,2,4,1,0,0,1,1,2,1,1,2,1,1,1,1,1,1,4,2,1,1,0,4,1,1,0,2,2,0,2,1,2,2,1,1,3,4,0,4,4,1,1,0,1,0,1,1,1,2,0,1,2,0,1,1,1,1,1,1,1,1,4,3
109,4,1,4,1,2,4,1,4,4,1,1,1,3,3,3,1,1,1,1,3,4,1,1,1,3,3,2,4,4,3,3,4,2,3,1,2,1,3,4,0,2,1,4,4,2,1,1,2,1,0,3,1,4,3,4,4,1,4,1,4,1,1,1,0,1,1,1,4,4,3,0,1,4,4,3
110,2,4,3,4,3,4,2,3,4,4,4,3,0,3,4,3,0,2,3,0,3,3,1,3,4,0,2,3,4,3,3,0,3,3,0,0,3,3,3,4,3,3,3,3,1,0,3,3,3,3,0,0,3,3,3,2,3,3,3,0,3,3,3,4,0,4,4,3,2,3,4,0,4,3,4
111,2,1,1,1,1,1,1,0,1,2,1,3,1,1,1,1,1,4,2,0,1,0,1,0,4,0,1,4,1,1,0,1,1,1,1,1,1,1,1,2,3,1,1,1,0,1,1,1,4,1,1,1,1,1,0,3,1,1,1,2,3,1,1,0,1,1,2,1,1,4,2,1,1,1,2
112,3,0,3,3,3,0,0,0,0,3,3,0,0,0,3,3,0,0,2,0,2,0,3,3,1,1,0,0,0,3,3,3,2,2,1,0,2,0,0,0,1,3,1,1,2,0,0,0,4,3,0,3,0,0,3,4,3,0,3,3,3,0,0,0,3,0,3,0,0,3,0,2,3,1,3
113,4,0,1,4,1,1,4,2,4,4,2,4,2,2,2,3,0,1,4,4,4,0,4,1,2,2,3,1,4,1,4,1,4,4,4,0,1,4,2,0,4,4,2,0,1,2,1,1,1,1,1,3,1,1,4,4,1,4,1,1,4,1,0,4,1,4,4,2,1,1,4,4,4,1,4
114,4,4,4,2,4,4,4,4,2,4,4,4,0,2,4,3,4,4,3,4,4,2,4,3,4,4,4,4,2,4,4,0,4,4,3,4,0,3,4,1,4,4,4,2,4,2,4,0,4,4,4,4,4,4,3,4,4,4,0,0,4,3,2,3,0,0,4,4,3,4,4,4,4,4,4
115,1,2,2,2,2,3,2,2,2,2,2,2,2,3,3,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,0,2,0,2,2,0,0,3,2,2,2,4,2,3,2,2,2,2,2,2,2,2,3,3,2,2
116,4,4,4,3,3,4,2,4,4,1,4,3,0,4,4,3,4,2,0,3,0,4,0,3,0,3,4,4,0,3,4,3,3,2,2,0,4,0,2,4,0,3,3,4,1,0,0,3,1,3,3,3,3,4,0,4,4,4,2,3,0,0,3,0,3,2,3,3,1,0,3,3,0,3,4
117,0,0,0,3,0,2,1,3,2,1,2,4,2,3,1,3,4,4,3,0,4,3,3,0,4,0,3,0,1,4,0,4,1,2,0,0,2,1,0,3,0,3,3,0,3,4,1,2,3,3,3,3,1,0,3,0,3,3,0,3,0,3,0,0,1,0,1,1,2,3,4,1,4,4,4
118,2,2,2,2,0,0,3,0,2,2,2,2,0,0,3,4,2,0,0,0,2,2,0,0,2,4,2,2,0,2,0,0,4,2,2,2,0,2,2,2,3,0,0,2,0,2,2,3,0,2,2,2,3,2,2,4,0,2,1,2,2,1,0,0,2,0,0,2,2,3,2,2,3,0,0
119,3,2,0,2,4,1,1,4,2,2,1,2,0,2,4,4,2,2,4,2,2,2,3,0,1,4,3,4,4,2,2,1,4,2,4,1,1,4,3,4,3,0,1,1,4,0,3,4,2,2,2,0,0,3,4,4,2,0,3,4,2,2,2,2,0,4,4,1,4,2,4,3,4,2,4
120,1,0,0,2,3,0,2,3,1,0,3,1,2,0,0,0,3,2,2,3,1,1,0,2,1,4,3,0,1,1,3,0,3,1,2,1,0,0,2,1,3,3,3,0,3,1,1,0,0,3,3,1,1,1,3,1,0,0,3,0,1,0,1,2,1,1,3,2,3,3,1,0,3,3,1
121,3,2,3,0,1,2,3,1,1,2,2,2,2,2,2,3,1,1,2,1,1,3,4,3,0,2,4,0,2,2,0,1,1,2,1,2,0,1,0,2,1,2,2,3,2,3,4,1,2,2,2,2,2,1,1,3,1,0,2,2,3,2,3,0,1,2,1,2,2,3,3,1,0,3,2
122,2,4,1,4,1,1,4,4,4,2,4,3,1,1,4,4,1,4,4,4,2,4,4,4,4,1,4,4,1,4,1,4,4,4,1,4,4,2,4,3,4,4,1,4,4,4,1,4,4,4,2,1,1,2,1,2,4,4,4,4,1,4,1,4,1,2,1,4,1,2,1,4,1,4,1
123,2,3,4,1,3,3,0,1,3,2,1,3,3,4,3,3,4,3,3,3,3,1,3,1,2,2,1,3,1,1,0,3,0,4,1,1,2,1,3,4,2,2,0,1,3,2,4,2,2,3,2,2,2,2,2,3,2,1,3,0,2,1,0,2,2,2,2,1,4,2,3,2,2,2,2
124,2,2,4,2,1,1,4,1,4,4,4,0,2,3,1,1,1,2,2,4,2,2,1,2,1,1,2,4,2,2,1,0,1,2,2,0,3,4,3,1,1,1,2,2,4,1,2,1,4,2,2,1,4,4,1,2,2,4,3,2,1,2,4,1,1,2,1,2,1,2,1,4,2,2,4
125,0,3,2,2,4,3,0,2,0,0,3,3,3,0,2,1,4,0,3,0,4,0,0,0,0,2,2,0,0,3,0,0,2,0,2,2,0,0,2,4,3,1,3,4,3,2,2,2,4,0,3,2,0,4,0,2,2,0,2,0,3,2,0,0,0,3,0,4,0,0,4,4,0,2,0
126,1,2,2,2,0,1,1,4,1,2,0,0,2,0,0,1,2,0,0,4,1,3,0,2,2,1,0,2,0,2,1,1,1,3,2,0,0,0,1,2,1,3,0,1,0,0,3,1,2,2,0,0,1,1,1,1,1,1,0,3,1,1,3,2,2,0,0,1,0,1,0,1,1,1,3
127,4,4,4,1,3,3,4,1,0,2,0,4,2,4,1,1,3,1,4,0,1,1,4,3,1,0,0,4,4,0,3,3,4,0,1,4,3,4,0,1,3,3,1,4,3,4,3,4,3,0,0,4,1,3,1,2,1,4,0,3,3,4,1,3,4,3,4,0,4,0,4,4,1,3,4
128,2,1,1,2,3,1,1,1,1,1,4,2,0,1,1,1,1,1,3,4,1,1,0,1,3,1,3,4,1,1,2,1,1,1,1,1,1,1,1,4,3,4,2,4,1,1,4,3,3,3,4,1,0,3,1,0,1,1,1,1,3,3,4,4,4,1,1,3,1,3,1,4,1,1,1
129,3,3,3,2,3,0,4,1,0,4,2,3,2,3,3,2,2,2,2,4,2,2,2,2,2,2,2,0,0,2,2,2,3,0,0,0,4,0,0,0,0,0,1,1,0,1,0,2,0,4,3,3,0,1,2,0,2,0,4,3,4,2,2,0,1,3,0,3,3,2,1,4,0,4,0
130,4,4,4,1,1,2,2,4,4,4,4,4,2,4,4,1,4,1,2,4,4,2,4,4,4,4,4,4,1,2,1,2,1,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,1,4,4,4,2,4,2,2,4,2,1,4,4,4,4,1,4,1,4,4,4
131,0,4,0,4,4,0,0,4,0,0,4,0,0,0,0,0,1,0,0,4,4,0,4,0,0,4,0,1,0,0,1,0,0,4,4,0,0,0,0,4,4,4,0,4,0,4,1,0,4,0,4,0,0,1,3,4,0,0,0,4,0,0,4,1,0,3,4,0,4,4,3,0,0,0,0
132,2,2,4,1,0,4,4,1,3,4,4,4,4,1,4,1,4,4,4,4,3,4,0,1,2,0,1,4,4,4,4,1,0,1,4,0,4,4,4,3,4,1,1,4,2,4,0,4,4,4,1,4,4,4,0,4,4,1,4,1,4,3,3,4,4,4,4,4,4,0,1,3,0,4,3
133,4,4,1,4,4,3,4,2,4,0,0,1,4,4,0,4,4,4,1,4,4,2,4,4,0,1,3,3,4,1,4,4,4,2,1,3,4,4,4,4,4,4,3,4,4,4,4,0,0,4,4,4,0,4,4,4,1,4,1,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4
134,1,1,1,3,3,4,3,4,1,3,1,3,3,2,1,3,3,1,2,1,0,3,2,2,1,2,3,1,4,1,3,1,3,3,2,4,2,3,1,1,2,2,1,3,2,3,1,4,3,1,4,3,3,4,3,1,0,1,1,4,1,1,3,1,3,1,2,3,1,3,2,2,2,4,2
135,0,3,0,1,3,0,0,2,4,4,1,0,4,1,3,0,0,4,0,0,3,0,0,3,0,4,4,3,4,0,0,3,4,3,4,1,4,0,0,1,0,0,3,4,0,0,0,0,3,0,3,2,0,0,3,0,0,0,4,0,3,3,3,0,0,3,0,3,0,0,0,4,4,4,3
136,4,4,1,0,1,4,0,0,4,4,1,4,1,1,1,4,0,1,4,2,1,0,1,4,4,4,3,1,0,4,2,2,0,0,0,1,3,0,1,1,1,3,2,0,4,1,0,0,4,0,0,3,1,1,1,4,0,0,0,4,1,1,2,1,0,1,4,1,2,3,3,2,0,1,1
137,1,1,3,2,1,4,3,2,2,2,4,1,2,1,2,1,4,2,2,1,1,4,4,1,3,0,1,3,3,0,2,2,2,2,1,1,1,1,4,2,1,2,2,1,2,3,2,4,2,3,1,2,1,2,2,2,2,2,1,3,3,2,2,2,4,2,2,2,0,2,4,1,4,1,3
138,1,1,1,1,2,1,1,1,3,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,4,1,1,2,3,3,1,3,4,4,1,1,1,3,1,0,1,1,2,1,1,1,2,4,3,2,2,2,2,2,1,4,1,3,1,1,3,2,1,3,2,2,2,2,1,1,1,1,2,1
139,4,0,1,3,2,3,3,2,3,2,4,4,0,1,2,3,2,3,0,4,4,4,2,0,3,2,0,2,4,2,2,3,0,1,3,2,4,3,2,1,3,0,2,2,2,2,2,3,4,4,2,2,1,3,4,2,1,2,3,2,2,2,3,1,2,2,0,3,2,3,2,0,1,2,2
140,2,0,2,3,2,2,2,0,0,3,2,2,2,2,4,2,2,2,4,3,2,4,2,3,4,2,2,2,0,2,2,1,3,2,2,2,0,2,0,3,2,4,4,2,1,2,4,2,0,2,1,3,0,2,3,4,2,2,3,3,2,2,2,0,3,2,2,2,3,2,3,2,2,3,0
141,4,2,4,4,4,4,0,2,4,2,4,4,4,2,1,4,4,2,1,4,2,1,4,0,1,1,4,4,4,0,2,2,1,4,4,2,4,4,2,1,2,2,1,1,2,4,1,2,4,4,4,4,4,4,4,4,3,4,2,2,2,2,4,4,2,2,3,4,2,2,4,3,4,1,1
142,1,1,2,2,4,3,1,1,3,4,3,4,3,3,4,4,2,0,2,4,1,4,0,2,3,2,3,4,4,0,3,1,3,3,4,4,0,2,1,2,1,3,4,0,2,3,1,0,3,2,4,4,4,1,2,2,0,2,3,1,4,0,2,2,2,0,3,1,2,4,1,3,2,2,3
143,3,4,4,0,4,1,1,4,3,4,3,0,3,4,3,2,4,0,1,4,3,0,1,3,4,3,4,4,3,3,2,0,1,2,3,3,1,3,2,0,4,2,4,3,3,3,3,0,0,0,0,0,3,4,0,2,4,0,3,1,0,0,0,0,1,2,3,3,0,0,2,0,2,2,2
144,2,2,4,4,3,3,0,1,4,2,2,1,2,3,1,2,0,2,3,4,3,0,1,1,1,2,4,2,1,3,2,1,3,1,1,0,2,2,4,0,2,2,2,1,3,3,4,4,4,1,4,4,4,1,2,0,1,0,1,3,2,3,0,3,1,0,2,0,3,3,3,1,1,4,3
145,3,4,0,4,4,3,1,4,4,4,1,4,0,1,4,4,1,4,4,1,4,2,4,4,0,4,4,0,0,4,0,4,0,0,2,0,1,0,1,0,1,1,4,4,4,4,0,0,4,2,0,0,4,4,1,1,0,2,1,0,1,4,0,1,4,4,0,1,2,0,0,2,4,1,4
146,2,2,4,2,3,2,3,4,2,0,2,4,0,3,2,4,1,1,0,3,0,3,0,2,0,2,3,0,0,4,2,3,2,0,3,2,2,2,0,1,4,1,0,3,2,2,4,4,4,4,2,4,2,4,0,0,2,0,1,3,0,2,2,2,4,2,2,2,4,4,0,4,2,2,1
147,3,1,1,3,3,2,1,3,1,2,1,3,1,3,3,3,2,3,0,3,3,3,3,3,3,3,1,4,1,3,4,3,3,3,1,1,1,1,3,1,2,3,3,1,1,3,2,1,2,1,3,3,3,3,3,3,1,1,4,3,4,3,2,4,1,1,3,3,2,4,3,3,3,1,2
148,0,0,0,0,0,2,1,4,2,4,0,4,4,4,0,0,4,0,0,4,4,4,1,0,2,0,0,0,2,0,2,4,4,4,0,2,4,2,4,0,2,4,0,4,0,2,2,0,0,4,4,4,4,0,4,2,4,1,2,0,1,2,0,0,1,3,0,0,0,4,4,4,0,4,2
149,2,4,2,3,3,0,2,2,4,2,3,4,3,4,2,4,4,3,2,4,3,3,3,3,4,3,3,2,3,4,2,4,3,2,3,2,3,4,3,4,4,4,0,4,3,4,2,2,2,3,2,4,4,2,4,4,3,3,4,3,0,3,3,2,2,3,3,3,3,4,2,3,4,3,4
150,4,2,1,4,0,0,1,1,4,4,2,2,2,2,1,2,4,1,1,2,1,4,0,2,0,1,0,4,1,2,1,0,2,4,1,0,0,0,2,3,0,1,2,1,0,0,0,1,0,0,2,2,0,4,2,1,1,4,0,1,2,2,1,1,4,1,0,2,0,2,0,0,1,0,4
151,2,4,3,1,3,4,0,2,2,2,2,2,2,2,1,1,2,2,0,2,2,1,2,2,2,0,4,3,2,3,3,4,2,3,1,3,3,1,0,2,2,3,0,2,0,2,2,2,2,2,2,3,4,1,2,4,0,3,2,2,3,3,4,2,4,2,2,1,1,2,3,1,2,2,4
152,3,4,2,2,2,2,0,2,2,3,2,2,1,0,2,3,2,2,2,1,2,2,2,1,3,1,0,2,2,1,2,2,1,1,3,2,2,3,2,2,1,2,2,1,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,0,2,3,2,2,2,3,2,3,0,2,2,1,1,2,2
153,3,3,2,3,3,3,3,1,3,2,1,3,1,3,3,2,0,3,2,3,0,2,1,1,3,2,0,3,0,0,1,3,3,1,3,3,2,2,4,2,3,2,2,3,1,1,3,3,2,2,3,3,2,1,3,3,3,3,1,2,2,2,1,3,3,0,2,1,1,1,3,3,3,1,0
154,4,0,2,0,0,4,1,1,1,3,1,0,0,0,4,2,0,1,2,2,1,2,1,1,1,3,1,1,0,2,1,1,1,1,1,1,0,3,1,1,1,0,1,1,0,1,1,3,1,2,2,0,1,1,1,1,1,1,1,3,1,0,1,1,2,4,0,2,0,3,2,2,2,2,0
155,2,3,3,2,4,2,2,2,3,2,2,2,0,3,2,4,2,2,4,4,2,2,3,2,1,1,3,3,2,0,1,1,1,1,1,3,2,2,1,4,0,2,1,2,2,3,1,2,4,2,2,0,2,2,2,2,3,2,2,2,3,2,4,3,2,2,0,1,2,2,2,4,2,4,2
156,2,0,0,1,4,2,4,0,3,4,2,2,2,2,2,3,4,3,1,0,4,2,4,4,2,2,2,4,4,4,4,4,2,2,4,4,4,4,2,1,4,2,4,4,2,0,0,4,3,2,4,1,0,2,0,0,4,2,4,2,4,4,2,4,4,2,4,4,2,3,4,3,1,4,4
157,0,3,0,4,4,4,3,1,0,4,4,0,0,4,3,0,0,4,4,2,4,4,0,2,4,2,0,0,0,4,0,2,4,1,1,3,4,4,4,0,0,2,0,2,0,4,0,0,0,3,0,3,3,4,0,4,0,2,2,0,4,0,4,0,3,4,2,0,0,4,1,2,4,3,3
158,0,4,3,3,4,4,4,1,4,3,0,2,2,1,2,4,1,4,0,2,2,0,2,4,3,2,2,0,2,2,1,2,0,2,4,0,4,1,4,3,3,4,4,4,2,2,4,0,0,4,3,0,1,2,3,0,3,4,4,2,2,0,3,3,2,1,1,4,3,3,0,4,4,4,1
159,0,2,3,3,3,4,4,4,3,3,1,4,0,3,4,3,1,2,0,3,0,3,4,3,1,4,1,0,0,0,2,0,2,0,3,0,4,3,4,4,1,3,0,3,3,2,0,4,3,0,3,2,1,0,3,2,3,0,4,0,0,0,1,4,0,4,3,0,3,1,2,3,2,1,1
160,3,3,3,1,0,3,1,3,3,3,2,3,3,3,1,3,3,3,1,1,1,1,3,2,3,3,2,3,3,3,3,4,3,1,3,3,3,1,1,1,3,3,1,1,0,1,3,3,3,1,3,3,1,1,3,3,3,0,3,3,3,3,3,3,1,3,1,3,1,1,3,1,3,3,1
161,3,1,3,3,0,2,1,1,2,3,4,1,1,3,1,1,1,3,1,1,2,1,4,1,4,0,1,2,1,3,3,0,0,3,3,3,3,1,1,2,1,1,3,1,0,2,1,2,1,3,1,1,1,1,1,1,2,1,4,1,1,1,3,1,1,3,1,1,1,1,0,1,1,1,3
162,3,0,0,0,2,0,2,0,0,2,3,0,0,0,0,0,1,3,0,2,3,0,3,1,0,4,0,3,0,0,0,2,0,0,1,0,0,0,0,0,1,2,3,3,0,0,1,1,0,2,0,1,0,1,3,3,3,0,0,3,3,3,0,0,0,0,2,3,0,0,3,0,0,0,0
163,2,2,4,2,3,4,3,0,3,4,0,1,4,3,4,4,3,1,4,0,3,4,4,3,4,4,4,4,0,2,2,3,4,0,1,1,3,0,3,1,4,1,4,0,2,1,4,1,3,0,4,0,4,4,3,0,3,0,4,4,1,0,2,0,1,4,3,1,1,1,4,4,1,4,1
164,3,3,1,4,2,4,4,1,1,4,2,3,1,0,1,3,4,0,2,2,1,4,0,1,0,2,4,0,0,3,2,1,4,4,0,2,0,3,3,3,4,0,1,1,0,2,0,2,2,2,3,3,4,0,2,1,2,2,4,0,2,0,0,1,2,2,1,4,3,4,2,0,2,1,2
165,3,1,3,3,1,3,0,1,1,1,1,2,0,1,3,2,4,2,3,1,2,2,2,3,2,4,1,1,1,0,1,2,2,3,0,1,3,1,1,1,3,1,2,1,3,1,2,1,1,2,2,2,0,3,1,3,2,2,4,2,1,1,1,0,2,2,2,3,2,3,1,2,1,3,2
166,1,0,0,3,2,0,4,3,3,1,0,1,4,1,0,1,2,1,3,4,1,3,0,3,4,0,0,3,3,1,4,0,0,0,0,4,3,1,0,4,3,3,3,0,3,3,0,4,3,3,1,3,2,1,0,0,0,0,3,1,0,1,3,3,0,1,0,0,3,0,3,1,3,0,0
167,0,0,1,0,4,0,1,1,1,1,4,4,1,4,1,4,4,1,1,0,4,1,1,0,1,1,0,1,4,4,4,3,0,0,4,4,4,1,2,4,1,1,0,0,1,4,4,1,0,2,1,4,4,4,2,1,1,3,1,1,4,2,2,4,1,1,1,4,4,3,3,1,1,1,1
168,0,4,1,0,3,3,1,1,2,1,0,1,1,1,2,1,0,1,1,0,0,1,3,0,0,1,0,1,3,0,0,3,1,0,0,1,0,2,1,3,2,1,1,1,3,0,0,3,1,3,1,3,0,0,1,3,1,1,3,2,0,1,3,0,1,3,0,1,1,1,2,1,0,0,0
169,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,0,2,2,2,2,2,2,4,2
170,0,3,0,3,3,0,4,1,3,1,4,0,2,0,0,0,0,0,4,2,4,4,4,0,0,3,4,2,2,4,2,4,0,2,4,3,2,3,3,3,3,0,0,3,0,1,0,1,2,2,4,4,2,1,0,0,0,2,2,0,3,4,4,2,2,0,2,0,2,0,3,3,2,0,3
171,1,4,3,2,2,0,0,4,0,2,4,4,0,4,4,1,0,0,0,1,3,2,3,2,0,0,0,0,1,4,0,3,0,0,2,4,0,1,2,2,3,4,1,0,1,0,0,2,1,3,2,0,0,0,0,2,2,1,3,0,3,0,0,0,2,2,0,3,1,0,0,0,0,2,1
172,1,3,0,0,0,3,0,0,1,0,0,0,2,1,4,1,3,2,0,3,3,0,2,0,0,3,0,3,2,2,0,0,3,2,3,0,0,3,1,0,2,2,2,0,1,0,2,0,2,0,3,2,3,0,2,3,0,3,3,2,0,1,3,0,0,2,4,3,3,1,0,0,0,3,3
173,3,3,3,4,3,4,3,3,4,3,3,3,3,3,0,4,4,0,4,4,2,3,0,4,4,4,4,3,1,2,2,4,0,4,4,4,4,4,4,3,0,3,4,3,4,0,4,0,4,4,3,3,3,0,2,0,0,4,4,4,4,4,2,4,2,2,3,3,4,3,2,4,4,4,3
174,1,2,3,3,2,3,4,2,4,3,2,2,4,0,4,1,1,3,3,2,2,3,1,1,1,2,2,3,1,3,4,2,0,2,3,3,3,4,3,2,1,1,4,2,4,0,2,3,2,3,3,3,2,1,1,1,4,0,4,3,2,0,3,3,1,2,1,3,2,3,3,2,3,2,2
175,2,2,2,4,1,0,4,4,2,4,1,2,4,1,4,4,1,4,4,4,1,2,4,4,2,2,4,2,4,2,2,1,4,4,1,2,4,2,4,2,4,2,4,1,2,4,4,1,4,4,2,2,4,2,4,1,4,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,4,4
176,1,1,3,4,3,1,3,4,4,1,1,1,1,3,1,0,4,1,1,4,3,3,2,3,3,4,3,3,2,1,3,3,3,3,2,1,4,3,0,1,3,2,3,1,3,0,3,3,3,0,4,1,4,3,3,1,0,0,3,1,1,3,2,3,4,0,1,3,1,3,1,1,3,2,3
177,2,3,1,3,1,4,0,4,3,2,1,1,1,0,4,3,1,1,1,1,3,4,0,1,0,4,1,1,4,1,4,1,0,0,2,1,2,0,1,1,4,0,3,0,1,3,2,3,4,1,2,4,0,3,1,0,1,3,3,1,0,1,4,0,0,3,1,3,4,3,3,4,1,1,1
178,2,3,4,1,4,0,2,3,3,1,0,2,4,2,2,4,3,2,2,0,3,1,4,3,3,4,3,3,2,3,2,0,4,3,2,3,1,3,2,3,2,0,4,0,3,2,2,3,3,2,2,3,3,0,3,3,2,2,0,3,2,1,4,3,2,3,2,1,0,2,2,4,3,2,2
