episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
89,0,3,2,1,4,1,3,3,3,1,4,3,0,0,4,2,1,1,1,1,0,3,0,3,1,0,1,0,4,1,4,4,4,1,4,3,3,1,4,1,1,4,1,1,2,3,0,3,1,1,2,1,4,1,0,2,0,3,1,1,1,1,1,0,3,0,1,3,4,4,1,2,3,1,4
90,4,0,1,1,3,3,0,1,3,1,1,0,0,0,4,2,3,1,4,1,4,2,4,4,1,3,1,4,3,2,3,2,3,0,0,3,1,3,2,1,3,0,4,1,3,2,0,1,3,1,0,1,4,1,3,2,4,3,2,1,2,1,3,0,0,3,3,3,3,3,3,3,1,4,2
91,4,0,1,3,2,4,4,2,2,1,1,4,1,0,1,4,2,2,1,1,2,1,0,1,4,1,1,4,4,0,4,2,3,2,4,4,4,0,2,2,1,4,2,4,1,0,0,0,1,2,3,4,2,0,0,4,4,2,4,0,0,3,3,2,1,2,4,3,3,1,0,0,4,4,3
92,2,3,0,4,0,1,2,4,0,1,1,4,0,2,2,0,2,0,0,0,1,1,4,2,0,4,0,0,2,3,1,2,2,2,2,2,0,0,4,2,4,2,0,1,2,4,0,0,2,3,2,0,2,3,2,3,1,3,0,3,4,0,3,0,0,4,0,0,1,3,0,3,0,1,4
93,1,1,1,4,2,0,3,4,1,4,4,0,2,2,4,1,4,4,2,2,2,2,2,2,3,4,2,4,0,2,0,4,0,0,2,0,1,4,0,1,4,2,4,4,4,4,2,4,2,2,2,3,0,2,2,2,2,0,4,2,2,0,4,2,2,0,0,2,2,2,2,2,0,2,4
94,2,2,0,4,4,0,0,3,2,2,1,2,3,0,1,0,0,4,4,4,0,4,1,2,1,1,4,4,1,4,4,4,4,1,0,2,2,2,4,3,4,1,4,4,4,4,3,2,0,4,2,0,4,4,2,1,4,3,4,1,3,3,4,3,2,4,0,3,3,2,4,3,3,3,4
95,2,4,2,1,2,0,2,3,1,0,4,2,1,4,3,0,0,0,3,0,2,2,0,0,3,3,0,2,2,2,3,1,3,4,1,4,2,2,4,2,0,3,4,2,1,0,2,2,2,3,4,3,2,0,3,0,3,0,3,2,3,0,3,4,3,4,0,1,4,3,3,0,0,1,4
96,3,0,3,1,3,2,3,2,2,0,3,2,4,4,2,3,3,4,1,3,2,1,4,4,3,3,2,4,2,1,4,4,3,2,0,1,0,1,0,4,2,4,2,3,0,0,0,0,1,3,0,4,3,3,0,2,2,0,0,3,1,4,0,3,0,0,0,3,2,3,1,3,1,4,4
97,1,1,0,2,3,2,1,2,2,1,1,3,3,4,3,2,0,1,1,2,4,2,1,4,1,0,1,3,3,3,3,1,2,4,1,2,4,1,1,2,1,2,1,1,4,2,1,4,0,1,0,3,2,1,4,4,1,1,2,0,1,4,2,1,4,1,1,0,1,3,1,1,1,4,1
98,1,0,0,4,3,3,0,4,1,2,3,4,1,1,1,1,2,0,3,1,2,0,1,2,1,2,4,1,0,4,1,3,1,0,0,4,0,2,3,4,4,1,3,1,0,1,0,2,3,0,3,0,2,3,2,0,1,1,3,0,4,0,3,0,4,4,3,4,0,1,1,2,3,0,1
99,0,4,2,4,4,2,2,3,3,1,4,0,3,2,0,3,2,3,4,0,1,4,1,0,4,3,2,3,4,4,4,4,4,1,1,4,0,4,3,3,4,4,4,4,1,0,2,2,1,3,4,2,4,1,3,1,4,0,0,4,2,2,0,2,3,2,3,1,2,4,3,3,0,1,4
100,1,0,0,0,4,2,2,0,2,0,0,2,1,3,1,2,1,0,1,1,2,0,4,4,2,1,4,1,0,2,0,1,4,3,0,2,2,1,2,2,2,1,0,1,1,0,0,0,1,1,2,1,1,2,0,2,0,4,1,1,0,1,1,4,2,0,2,2,1,1,1,0,4,4,4
101,2,4,0,0,4,3,2,3,0,4,0,0,1,4,3,4,0,1,4,2,2,3,0,1,1,1,3,1,2,2,3,0,0,0,2,3,0,3,3,0,4,3,1,4,2,0,2,1,0,0,4,1,3,0,3,1,0,1,4,3,3,0,4,0,0,3,0,2,1,1,3,4,1,4,0
102,2,4,4,4,0,1,3,4,3,4,4,2,3,0,0,3,3,2,1,4,3,2,4,4,4,4,4,4,0,4,0,3,0,4,4,4,3,2,0,3,1,4,3,1,0,3,3,4,0,2,4,4,0,4,1,4,4,2,4,4,0,3,3,3,2,1,4,0,1,4,3,0,3,4,3
103,3,2,2,4,4,0,0,4,3,0,3,0,2,3,4,4,3,2,0,2,2,3,3,0,4,0,1,4,2,3,3,4,0,4,2,3,3,0,3,3,2,3,0,2,0,3,2,3,2,4,3,2,3,3,3,4,3,4,4,0,4,0,4,3,3,4,0,2,2,2,2,3,1,0,2
104,0,0,3,3,2,3,4,3,4,4,4,2,3,0,2,3,4,3,3,4,3,2,2,3,3,2,1,1,2,3,3,2,2,2,4,4,2,4,0,3,2,3,4,3,0,3,2,3,1,4,2,1,2,4,3,2,2,2,2,0,2,3,3,2,2,2,3,3,0,0,3,4,3,3,4
105,0,2,2,2,0,0,2,3,0,0,3,4,2,4,2,1,2,2,3,3,0,0,4,0,1,3,3,0,4,0,2,4,0,3,1,3,0,2,3,3,0,3,3,4,2,4,2,3,4,2,0,2,2,3,3,0,3,4,2,2,0,2,2,4,3,2,3,2,3,2,3,3,4,0,4
106,4,2,2,2,2,0,1,3,4,2,1,1,0,1,0,1,1,1,2,3,2,0,0,4,4,1,1,3,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,4,0,4,0,0,0,0,4,0,1,4,0,4,1,0,0,0,3,2,4,0,1,3,3,2,2,1,1,3,0
107,2,0,3,3,0,2,3,3,1,3,3,0,0,0,0,3,3,0,3,3,1,0,3,0,3,3,0,1,0,3,3,0,0,0,1,0,0,3,3,3,3,3,1,0,4,2,4,1,2,2,3,1,2,3,2,4,3,2,3,1,3,1,3,1,3,2,3,3,1,1,0,1,2,0,0
108,2,2,1,1,3,4,2,2,1,0,3,3,3,1,2,3,1,4,0,4,2,3,3,3,2,1,2,2,3,1,0,2,0,3,2,2,4,0,3,1,1,0,0,1,3,4,4,0,1,0,3,0,3,0,2,1,1,2,4,2,0,2,0,1,1,3,1,2,3,0,2,3,0,3,0
109,4,1,0,1,2,2,1,4,1,0,4,3,4,1,4,2,3,1,1,4,4,4,1,4,0,4,4,0,4,3,3,4,0,4,4,0,3,0,2,4,0,4,0,3,4,1,4,1,4,3,4,1,2,0,1,4,0,1,3,2,4,4,1,0,0,1,4,4,1,2,2,2,4,3,4
110,4,0,0,1,3,4,1,4,1,2,4,3,1,1,2,0,1,2,2,1,4,2,3,3,3,0,4,4,2,1,1,4,1,4,0,3,1,4,4,4,3,2,4,1,0,2,2,0,0,1,0,4,2,1,2,3,4,3,3,2,1,3,0,4,2,1,0,0,2,2,1,4,3,4,2
111,1,1,0,1,0,1,4,4,1,0,4,4,3,4,2,0,0,4,0,1,1,1,4,1,4,4,0,3,1,2,1,1,1,0,4,4,0,4,0,4,0,0,1,0,0,4,1,4,0,0,4,4,4,4,0,0,1,0,4,4,4,4,4,4,1,4,1,4,4,2,1,1,4,0,0
112,0,2,1,2,1,1,0,4,0,0,1,3,2,2,1,2,2,0,2,3,2,1,1,2,2,0,2,3,0,1,2,0,2,2,4,4,1,2,1,1,0,1,1,3,3,0,2,2,2,4,0,1,2,0,2,0,0,1,0,1,2,0,1,2,4,2,0,0,0,1,2,0,4,4,0
113,2,1,3,2,1,3,1,3,4,4,1,2,3,1,2,3,4,1,4,1,1,1,1,0,1,2,1,4,1,3,2,1,4,3,1,3,4,3,1,1,1,1,3,2,4,2,0,4,2,4,3,4,3,3,1,4,1,1,3,3,1,4,3,4,3,4,4,4,3,4,3,0,4,2,1
114,4,4,2,0,2,0,2,4,4,4,4,3,3,4,0,0,2,2,2,3,3,4,2,2,4,4,1,3,3,0,0,4,1,0,3,3,4,4,3,2,4,2,2,4,3,4,2,2,3,0,0,2,0,2,4,3,4,3,1,4,3,1,3,3,4,2,2,4,2,3,4,4,4,0,3
115,3,1,1,2,0,3,3,1,2,2,0,4,1,4,0,3,3,2,4,4,2,0,2,4,4,1,2,0,4,0,0,0,3,3,1,4,3,0,2,2,0,0,1,0,1,4,1,1,3,4,4,0,3,0,1,3,3,0,3,1,4,2,3,2,2,4,3,2,1,4,4,0,3,1,0
116,4,4,0,3,2,0,4,3,3,2,3,0,1,4,2,3,4,1,4,0,0,0,1,0,4,4,0,0,3,1,3,4,1,2,4,2,1,2,1,3,3,2,3,1,3,0,1,4,1,3,3,3,1,4,0,4,0,3,2,0,4,0,0,1,1,4,3,0,4,1,1,4,0,4,2
117,1,3,1,2,0,3,0,1,4,3,3,4,0,2,2,4,2,0,3,0,4,2,4,0,4,3,3,3,2,3,2,4,4,3,2,2,1,1,4,3,4,1,4,2,4,0,3,3,0,4,0,0,2,4,2,2,0,4,2,3,2,3,2,2,1,2,3,4,0,2,0,4,4,2,2
118,0,1,1,3,0,3,4,3,2,0,1,3,3,1,2,2,4,1,3,4,4,0,1,1,0,3,2,1,1,3,2,4,4,3,1,4,1,0,1,3,2,3,2,4,3,3,2,0,4,1,3,1,3,0,0,3,0,4,3,2,1,1,3,2,4,1,1,0,0,1,3,4,0,1,2
119,1,1,3,3,4,0,3,1,0,0,3,3,3,1,1,3,2,1,4,3,2,2,2,2,3,4,3,2,0,1,4,3,1,4,4,1,0,1,0,3,2,4,3,3,0,4,2,2,1,4,3,1,4,0,1,0,2,1,4,3,0,3,1,2,3,3,0,2,3,3,0,0,3,3,0
120,1,2,1,4,2,2,0,3,3,2,4,4,4,1,0,1,3,3,3,0,1,3,2,1,0,3,3,0,0,3,1,4,4,0,3,0,0,0,0,3,3,0,4,0,0,1,3,3,3,2,3,3,3,1,2,3,2,0,2,3,0,3,3,3,3,0,3,3,3,1,0,2,2,0,2
121,1,2,1,4,4,1,3,2,2,1,1,1,3,0,2,4,4,3,4,1,3,1,0,1,0,2,3,0,0,1,4,1,4,3,1,3,2,0,1,2,4,4,1,0,0,4,2,0,1,1,0,4,1,0,2,4,0,1,0,2,2,1,1,0,3,0,4,0,4,4,1,0,1,1,1
122,0,3,4,0,3,4,1,4,2,2,3,3,2,2,4,1,4,0,4,1,0,3,4,0,0,2,0,3,4,0,0,0,2,0,1,4,2,0,3,3,2,3,3,4,0,2,4,1,3,2,4,2,2,0,3,1,4,0,2,0,0,4,0,2,2,4,2,0,4,4,0,2,4,0,3
123,0,3,3,4,2,4,3,4,3,2,3,2,3,0,0,0,0,0,4,0,3,0,4,0,0,0,4,3,0,3,2,3,0,0,3,2,0,0,4,0,4,0,3,3,1,3,3,3,0,3,2,0,0,0,0,3,0,3,4,0,4,4,1,1,0,3,3,0,1,4,3,0,3,0,4
124,1,2,3,2,1,0,3,2,3,3,3,1,0,1,2,1,2,0,0,1,1,3,3,0,3,3,0,3,1,2,0,2,0,3,0,0,3,2,0,1,4,3,2,0,3,0,1,3,1,4,3,1,3,1,2,3,1,3,1,1,0,2,3,1,2,0,1,1,0,2,3,3,1,1,1
125,2,1,2,3,4,3,0,1,0,0,2,1,4,4,2,2,0,0,1,0,1,0,1,1,3,2,1,1,4,2,1,0,0,2,0,0,2,2,2,0,1,2,3,4,2,2,2,0,1,2,4,1,0,0,2,2,3,3,1,3,2,0,3,2,1,2,1,0,2,0,0,0,2,4,0
126,0,0,0,1,1,2,3,3,0,0,4,3,4,0,3,1,3,0,0,1,1,0,3,3,3,4,1,0,3,3,1,4,1,3,2,4,1,1,1,1,0,3,4,0,3,1,3,0,3,0,0,2,1,2,3,1,0,4,3,3,1,3,4,4,1,3,3,1,1,3,4,1,3,3,3
127,1,1,1,2,1,1,1,0,3,1,0,4,4,3,4,1,2,4,0,1,0,2,4,2,3,1,1,1,4,4,4,3,1,4,4,1,4,0,0,4,3,0,1,4,2,1,2,1,1,0,4,0,1,4,1,1,1,2,4,2,4,0,0,4,3,2,0,1,4,2,1,0,4,4,2
128,1,2,1,3,0,2,2,4,2,0,3,1,2,2,0,2,2,4,2,3,1,2,1,2,4,3,1,2,2,2,2,1,2,2,2,0,4,1,2,2,1,3,0,2,2,2,1,4,2,0,0,0,1,3,1,1,1,1,2,2,1,2,0,2,2,0,2,3,3,3,2,1,3,2,3
129,0,3,2,0,1,2,3,2,0,0,0,0,0,4,4,0,2,2,0,3,0,0,3,1,2,2,3,1,0,0,3,4,3,3,4,1,3,1,1,3,4,3,3,4,0,3,0,3,3,0,0,0,3,3,1,0,4,4,0,0,3,3,0,3,0,3,0,3,1,0,2,4,4,2,3
130,3,4,4,3,0,2,4,2,1,4,1,4,0,3,3,0,3,1,4,2,4,3,0,4,4,2,3,3,0,4,1,2,4,1,3,3,1,3,2,0,4,0,4,0,3,1,0,0,4,3,3,3,3,3,0,4,4,1,3,1,4,0,0,2,4,2,4,1,0,1,3,2,3,3,2
131,4,4,3,4,0,3,3,3,0,2,4,4,4,4,0,4,4,2,3,4,0,4,0,0,3,2,0,2,4,2,4,2,2,0,1,4,0,0,4,3,0,4,0,3,1,0,1,4,3,3,1,2,0,0,4,0,3,3,2,4,4,4,4,4,0,2,4,2,0,2,3,3,2,0,0
132,1,2,3,4,3,2,3,4,2,1,1,4,1,4,2,1,0,3,4,0,4,2,0,3,1,1,2,3,0,4,3,1,2,0,2,1,1,2,0,1,2,4,4,1,0,2,4,4,0,0,2,1,2,1,2,3,1,0,1,2,2,2,0,4,1,2,2,2,3,1,4,1,3,1,4
133,4,0,2,4,0,4,0,4,4,0,4,2,4,0,0,2,2,4,2,3,2,0,2,3,4,0,1,2,4,0,4,1,0,4,4,4,2,4,0,2,4,4,2,4,2,1,0,2,4,4,2,4,4,4,0,2,4,4,0,0,1,3,4,4,2,0,4,0,1,4,0,4,2,3,0
134,4,4,4,4,3,2,2,4,2,4,2,2,3,3,4,4,4,2,3,4,1,2,4,2,2,4,2,3,2,2,2,2,2,2,2,3,3,2,2,2,3,4,2,0,3,3,3,1,2,4,4,3,2,0,2,4,2,1,3,4,3,2,2,1,2,4,3,2,4,2,2,2,1,3,0
135,4,3,4,4,3,4,3,1,4,0,2,1,1,3,0,1,3,0,1,0,2,3,2,0,1,4,3,0,3,2,2,0,0,3,1,3,4,1,2,4,0,2,3,4,4,2,3,3,4,2,2,0,3,0,3,2,4,0,3,4,4,1,3,3,4,3,0,4,1,3,3,4,1,0,0
136,0,2,2,2,3,4,2,4,0,0,4,0,4,0,4,3,3,2,4,4,0,3,1,4,1,3,2,1,0,2,4,3,0,3,3,2,0,2,2,3,4,2,3,4,2,4,3,2,3,4,0,2,3,2,3,3,4,0,0,2,4,1,2,4,2,3,0,2,3,4,4,0,3,0,4
137,4,3,0,4,0,3,0,0,1,0,3,2,3,1,0,3,0,2,2,2,4,1,0,0,0,0,0,3,0,1,0,1,0,2,3,2,0,4,0,2,2,1,4,2,2,2,1,2,3,0,4,4,0,2,0,0,0,2,0,0,0,2,3,1,0,0,0,0,2,0,1,0,0,4,0
138,4,0,4,2,4,0,1,2,4,3,2,0,2,2,1,0,2,2,4,3,4,2,3,0,2,4,3,3,1,1,4,2,2,2,1,4,0,4,0,2,2,1,1,4,3,2,4,0,2,0,2,3,2,4,4,0,2,2,4,3,2,0,4,0,2,2,2,0,4,1,0,4,2,4,2
139,2,0,4,4,0,0,3,0,3,3,0,3,4,4,0,2,0,3,4,0,2,4,2,1,2,2,3,4,0,2,1,0,1,2,4,0,4,0,4,3,4,1,2,3,4,0,4,0,0,4,3,4,1,0,4,2,0,1,2,0,0,0,4,2,0,1,0,0,1,3,2,4,1,0,2
140,3,1,1,2,0,1,2,3,2,0,4,4,2,2,3,4,2,3,1,1,4,3,3,0,1,2,0,3,1,1,1,3,0,0,2,3,1,0,4,3,1,1,0,3,3,2,0,2,4,3,2,1,3,3,3,1,0,0,3,1,0,1,1,4,4,1,1,1,0,1,1,1,3,4,2
141,0,0,2,0,4,2,2,0,3,0,4,3,1,1,2,0,0,2,3,2,0,0,1,2,2,0,2,2,2,1,0,1,2,1,1,4,1,2,0,1,0,4,1,4,3,0,0,2,0,4,0,1,2,2,1,1,2,0,1,3,3,3,4,0,1,3,0,0,0,0,1,4,2,1,4
142,2,2,2,3,1,1,1,2,0,3,0,3,1,4,4,1,4,1,1,3,0,3,3,3,0,1,4,4,0,1,4,2,4,4,1,1,3,1,0,1,0,1,2,1,2,1,3,0,4,3,1,2,3,1,0,3,2,0,3,2,4,1,1,0,0,4,1,1,0,0,1,1,1,1,4
143,3,2,1,2,1,0,4,2,4,2,2,0,1,2,1,4,2,0,3,0,0,1,4,0,0,0,4,4,0,0,2,2,2,0,1,2,1,3,1,4,1,4,4,1,3,1,0,0,4,3,3,1,2,1,1,2,1,0,4,4,2,0,0,3,2,3,0,0,0,0,1,0,2,4,3
144,1,4,4,4,4,1,4,3,3,4,1,3,1,3,3,1,4,2,4,4,1,1,4,4,4,4,2,0,4,1,1,1,2,3,3,2,1,0,0,1,2,2,4,3,3,2,3,3,1,0,3,1,2,2,4,4,2,0,3,3,2,0,3,4,0,2,1,2,3,4,3,3,3,2,4
145,3,3,1,3,3,0,0,4,4,0,4,4,3,3,1,3,3,3,0,3,0,4,0,0,2,4,3,1,1,3,1,1,3,1,4,3,3,2,1,1,3,2,0,0,3,1,1,0,4,0,0,0,4,0,3,1,1,4,4,4,0,0,4,1,0,2,3,3,3,3,2,3,1,2,4
146,3,2,4,3,0,2,4,4,1,0,1,3,3,4,1,4,1,3,3,4,2,1,0,4,4,2,4,4,1,3,4,4,1,4,0,4,0,0,2,0,4,2,1,0,1,4,4,4,1,4,4,3,0,1,4,3,3,3,2,2,3,4,2,1,3,2,4,4,4,3,0,2,3,4,2
147,2,2,4,0,2,2,2,3,2,2,1,2,2,2,1,3,4,3,4,0,2,4,3,2,4,1,2,2,2,3,4,2,4,2,4,0,0,4,2,2,2,4,3,4,4,0,2,4,1,4,4,4,2,2,4,0,3,0,2,3,4,4,4,4,1,4,0,2,4,3,0,1,3,0,2
148,4,2,2,4,2,3,2,1,1,4,1,4,3,2,0,1,0,2,0,2,0,2,4,4,2,3,0,3,1,1,3,3,1,2,2,3,0,3,2,1,3,2,2,2,4,2,3,4,2,0,0,3,4,1,1,3,4,3,4,0,4,1,4,1,1,4,0,3,3,1,2,0,3,2,2
149,0,4,0,0,0,2,1,4,0,4,0,0,1,1,4,4,1,4,4,4,2,0,1,4,0,1,4,4,2,4,4,4,2,1,0,0,3,4,2,2,4,1,4,3,2,4,2,2,4,4,4,3,0,2,0,4,4,0,4,1,1,4,0,4,3,1,2,3,4,4,4,0,4,4,0
150,0,3,3,2,2,4,4,1,0,1,3,4,3,4,4,3,4,0,3,1,3,3,4,4,3,3,4,1,2,3,1,0,2,1,0,0,2,4,3,2,2,4,0,0,4,2,3,1,2,3,1,0,2,1,3,3,2,4,3,4,0,2,4,2,3,2,3,4,1,3,0,3,1,0,4
151,0,4,4,2,2,4,4,1,4,1,4,0,2,0,1,4,4,4,4,1,4,3,4,4,2,0,4,2,4,3,2,3,2,4,2,2,4,4,2,1,0,1,1,3,1,4,2,3,2,0,2,4,2,4,4,4,4,2,4,0,1,4,1,2,1,4,4,4,1,1,2,4,3,1,4
152,1,2,1,1,3,4,3,4,2,4,1,2,0,3,2,2,3,4,2,1,4,2,3,3,2,1,2,0,4,0,2,2,3,1,2,2,1,3,2,1,2,4,1,3,2,2,0,1,4,4,3,0,0,3,0,2,1,3,0,3,4,2,2,2,3,2,4,4,3,0,0,3,2,3,1
153,0,2,0,3,3,0,0,2,0,3,2,4,4,4,0,4,0,3,2,2,3,0,0,4,3,0,4,4,4,4,4,0,3,4,1,0,0,4,1,4,0,2,4,3,4,3,4,3,1,2,0,3,1,3,4,3,2,3,0,3,3,0,4,0,4,0,4,0,2,0,4,4,1,3,3
154,4,3,4,3,3,2,3,0,3,4,4,4,0,4,3,2,0,4,3,2,3,2,1,3,0,0,1,3,1,2,4,0,3,2,2,4,3,4,3,1,2,3,2,2,3,3,4,2,4,0,3,4,2,0,2,1,0,4,2,4,2,2,3,0,2,3,2,4,2,4,2,4,4,3,2
155,0,0,3,2,3,1,3,2,0,1,1,3,0,3,3,0,1,0,3,3,1,0,0,1,0,3,0,0,3,3,1,0,3,0,0,3,0,3,1,1,4,0,3,0,3,1,1,1,0,0,0,3,3,3,3,1,1,3,0,1,2,3,1,3,2,3,3,3,3,1,3,1,3,0,4
156,4,4,0,2,3,3,0,4,3,4,4,2,0,0,2,4,2,3,3,2,3,2,1,4,2,1,4,2,1,2,0,2,1,2,3,4,1,2,0,4,0,3,4,1,2,3,3,1,0,3,1,0,2,0,4,4,1,1,3,0,3,1,3,1,3,3,4,1,1,3,3,1,2,3,1
157,1,1,1,3,0,0,0,2,0,3,2,4,4,1,2,0,3,3,2,2,4,3,4,3,3,2,2,3,0,0,4,2,2,2,0,2,0,3,2,2,2,0,4,2,3,2,4,2,3,2,0,4,2,4,0,2,0,2,2,2,2,2,0,0,3,2,0,4,2,3,3,3,1,0,1
158,1,0,4,4,2,0,0,2,0,0,4,4,2,0,0,0,4,4,0,3,2,1,2,3,4,0,0,0,0,2,1,0,1,0,1,2,3,2,0,0,3,1,4,2,0,0,3,2,1,2,1,1,0,0,4,2,2,0,3,3,4,2,2,4,4,0,3,3,1,0,0,4,0,1,4
159,0,0,0,4,1,4,2,0,1,2,2,1,0,0,0,4,1,0,4,2,4,1,1,2,4,1,0,3,0,3,2,1,0,0,4,1,1,3,4,3,0,2,1,2,1,1,3,2,1,0,3,3,2,2,4,0,0,3,2,3,3,2,2,1,2,3,3,3,0,1,2,0,1,4,2
160,1,1,3,3,2,3,4,0,0,3,3,4,4,4,3,4,2,3,3,4,4,2,1,0,3,4,3,4,0,3,2,2,2,3,4,3,4,2,3,2,4,3,3,4,4,3,3,0,3,2,3,2,4,3,2,3,4,3,2,3,4,3,3,4,4,3,4,2,4,2,3,2,2,3,1
161,0,0,1,0,1,3,2,4,3,1,3,0,0,2,3,3,3,1,1,0,3,0,2,1,4,0,1,1,0,3,0,4,3,0,3,0,2,4,2,1,0,4,1,2,3,3,0,3,0,0,3,1,1,2,2,3,4,3,4,3,0,4,4,4,3,1,4,3,1,3,1,3,1,1,4
162,1,3,2,0,2,3,2,3,2,3,0,1,4,4,2,3,1,0,1,0,3,4,1,4,3,4,1,0,3,0,1,3,3,3,2,1,3,1,1,0,3,0,1,4,1,0,1,3,3,1,3,2,3,1,3,3,0,3,2,2,3,2,2,4,2,4,1,3,0,3,1,4,3,0,3
163,1,0,3,0,2,0,2,0,1,0,3,1,1,2,3,4,4,3,1,3,0,0,3,0,0,3,4,2,2,4,3,1,2,1,0,1,0,2,1,4,4,3,2,4,0,4,1,4,1,2,3,2,2,4,2,3,2,4,0,2,3,2,3,2,1,4,3,4,3,0,0,1,2,1,2
164,3,1,0,0,1,0,1,1,1,0,2,0,0,1,1,3,0,1,0,3,2,2,4,4,2,2,2,2,0,0,0,2,0,1,1,2,1,2,4,1,2,1,2,0,1,3,1,0,4,2,2,0,0,1,3,3,1,0,2,1,0,4,1,0,1,0,0,0,1,0,0,4,4,4,0
165,0,1,3,0,2,4,3,4,1,2,2,1,2,1,1,2,3,0,1,0,2,4,4,0,2,3,2,2,3,1,1,0,3,4,1,2,4,2,1,2,0,2,3,4,4,4,3,2,3,0,2,2,2,1,4,1,4,1,2,3,0,2,4,3,1,3,0,4,3,2,4,0,4,4,2
166,0,0,1,2,0,4,0,3,0,2,2,0,4,0,2,3,0,4,0,2,3,2,4,1,0,2,0,0,4,3,2,0,3,3,3,3,0,3,4,3,4,0,0,2,0,3,0,2,0,2,1,0,4,2,0,2,0,4,0,3,3,4,1,0,3,0,1,3,0,3,0,2,3,4,2
167,3,2,3,4,0,2,0,3,0,0,1,3,2,4,3,2,2,2,3,0,2,4,4,3,2,0,2,4,2,4,4,3,0,0,1,1,3,4,0,3,2,3,4,0,3,3,3,4,2,3,2,4,4,0,0,3,0,1,0,3,0,0,0,3,3,0,0,1,2,0,4,0,3,0,4
168,0,0,3,2,1,3,2,0,4,3,1,3,1,3,3,4,1,2,2,1,3,1,1,2,0,4,0,1,3,2,1,0,2,0,0,3,2,0,1,3,1,4,0,4,3,0,1,1,3,2,0,1,3,0,4,0,3,3,1,4,4,3,0,3,1,4,0,2,1,0,0,3,4,3,1
169,2,4,3,4,1,0,4,2,2,4,1,1,1,1,3,1,2,0,3,3,4,3,1,4,2,4,4,0,4,4,1,4,0,2,1,3,4,4,3,0,4,3,4,2,0,1,0,4,4,0,3,1,4,4,3,1,4,3,3,3,1,2,1,3,0,4,3,3,3,0,4,0,1,0,4
170,3,0,0,1,3,0,2,2,4,0,0,4,2,0,3,4,3,2,0,0,4,4,3,2,1,0,2,2,0,0,2,3,2,4,4,3,3,0,2,4,4,2,0,3,0,3,2,3,0,4,4,4,2,4,2,1,4,2,4,0,2,2,0,4,4,1,0,0,2,4,4,2,0,1,1
171,4,1,4,1,0,1,3,4,4,3,3,1,4,0,1,1,0,3,1,2,2,0,3,1,4,0,1,2,4,0,3,1,1,0,1,0,0,2,3,3,2,1,3,1,0,1,2,0,0,1,2,3,4,2,1,0,0,0,3,0,2,3,3,0,1,0,1,3,3,3,1,0,1,0,1
172,1,0,1,1,1,2,0,0,0,1,2,2,0,2,1,2,2,4,4,4,4,1,2,0,0,0,0,4,2,0,0,4,1,1,0,4,0,4,1,0,4,0,4,4,0,0,1,0,2,0,4,0,4,0,2,2,0,2,2,0,2,4,0,4,0,2,0,0,4,2,1,4,1,2,4
173,3,0,2,1,2,1,2,0,3,3,4,0,3,3,3,3,0,4,0,3,4,0,2,1,1,0,3,3,4,3,3,4,2,3,4,1,4,2,3,0,0,4,1,4,3,3,1,3,0,4,2,1,0,2,2,1,2,3,2,2,2,2,2,4,3,4,3,2,4,4,2,3,4,2,3
174,2,3,4,1,1,3,3,0,1,2,1,2,4,3,3,3,1,4,0,0,2,1,4,1,2,1,1,4,1,4,4,1,1,0,4,3,2,3,1,0,4,2,1,1,1,2,1,1,1,0,3,1,0,4,0,2,0,0,4,3,4,0,4,1,1,1,1,0,2,4,1,4,3,2,1
175,0,4,3,1,1,1,3,1,0,3,1,4,4,0,0,2,2,0,0,1,2,3,2,4,2,3,1,1,1,1,3,1,1,4,4,0,1,1,0,3,0,4,3,3,2,0,1,0,3,3,0,1,0,1,4,3,2,0,0,3,3,4,0,4,3,2,4,1,1,1,1,1,3,0,2
176,4,2,1,4,1,1,1,1,0,2,3,0,0,1,2,3,1,4,3,0,3,1,2,2,4,1,3,3,3,2,0,1,0,2,0,1,0,2,2,3,4,2,0,4,0,4,2,4,0,1,2,2,2,4,1,1,0,1,0,2,2,3,0,1,4,2,1,0,3,4,0,2,0,1,2
177,2,3,3,2,2,4,2,3,2,3,2,2,2,3,4,4,0,2,2,2,4,1,4,2,3,2,1,2,2,0,1,4,4,4,1,3,2,0,4,2,2,4,3,2,1,1,3,3,3,3,1,1,3,1,2,3,0,1,2,0,4,3,2,4,2,0,2,3,3,2,2,1,4,4,4
178,4,0,2,2,4,2,3,0,3,4,1,3,0,1,2,1,1,3,1,1,2,3,2,4,3,3,1,2,2,2,2,2,2,2,4,0,1,2,1,0,2,4,3,1,1,0,2,3,2,1,0,3,0,2,1,0,2,1,2,0,1,1,1,1,3,3,0,3,4,4,1,2,3,3,3
